num_step,num_tokens,path
262000,1159004160000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step262000
261000,1154580480000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step261000
260000,1150156800000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step260000
259000,1145733120000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step259000
258000,1141309440000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step258000
257000,1136885760000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step257000
256000,1132462080000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step256000
255000,1128038400000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step255000
254000,1123614720000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step254000
253000,1119191040000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step253000
252000,1114767360000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step252000
251000,1110343680000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step251000
250000,1105920000000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step250000
249000,1101496320000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step249000
248000,1097072640000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step248000
247000,1092648960000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step247000
246000,1088225280000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step246000
245000,1083801600000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step245000
244000,1079377920000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step244000
243000,1074954240000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step243000
242000,1070530560000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step242000
241000,1066106880000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step241000
240000,1061683200000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step240000
239000,1057259520000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step239000
238000,1052835840000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step238000
237000,1048412160000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step237000
236000,1043988480000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step236000
235000,1039564800000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step235000
234000,1035141120000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step234000
233000,1030717440000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step233000
232000,1026293760000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step232000
231000,1021870080000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step231000
230000,1017446400000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step230000
229000,1013022720000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step229000
228000,1008599040000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step228000
227000,1004175360000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step227000
226000,999751680000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step226000
225000,995328000000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step225000
224000,990904320000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step224000
223000,986480640000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step223000
222000,982056960000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step222000
221000,977633280000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step221000
220000,973209600000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step220000
219000,968785920000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step219000
218000,964362240000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step218000
217000,959938560000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step217000
216000,955514880000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step216000
215000,951091200000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step215000
214000,946667520000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step214000
213000,942243840000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step213000
212000,937820160000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step212000
211000,933396480000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step211000
210000,928972800000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step210000
209000,924549120000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step209000
208000,920125440000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step208000
207000,915701760000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step207000
206000,911278080000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step206000
205000,906854400000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step205000
204000,902430720000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step204000
203000,898007040000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step203000
202000,893583360000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step202000
201000,889159680000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step201000
200000,884736000000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step200000
199000,880312320000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step199000
198000,875888640000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step198000
197000,871464960000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step197000
196000,867041280000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step196000
195000,862617600000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step195000
194000,858193920000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step194000
193000,853770240000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step193000
192000,849346560000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step192000
191000,844922880000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step191000
190000,840499200000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step190000
189000,836075520000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step189000
188000,831651840000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step188000
187000,827228160000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step187000
186000,822804480000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step186000
185000,818380800000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step185000
184000,813957120000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step184000
183000,809533440000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step183000
182000,805109760000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step182000
181000,800686080000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step181000
180000,796262400000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step180000
179000,791838720000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step179000
178000,787415040000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step178000
177000,782991360000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step177000
176000,778567680000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step176000
175000,774144000000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step175000
174000,769720320000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step174000
173000,765296640000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step173000
172000,760872960000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step172000
171000,756449280000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step171000
170000,752025600000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step170000
169000,747601920000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step169000
168000,743178240000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step168000
167000,738754560000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step167000
166000,734330880000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step166000
165000,729907200000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step165000
164000,725483520000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step164000
163000,721059840000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step163000
162000,716636160000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step162000
161000,712212480000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step161000
160000,707788800000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step160000
159000,703365120000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step159000
158000,698941440000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step158000
157000,694517760000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step157000
156000,690094080000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step156000
155000,685670400000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step155000
154000,681246720000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step154000
153000,676823040000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step153000
152000,672399360000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step152000
151000,667975680000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step151000
150000,663552000000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step150000
149000,659128320000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step149000
148000,654704640000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step148000
147000,650280960000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step147000
146000,645857280000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step146000
145000,641433600000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step145000
144000,637009920000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step144000
143000,632586240000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step143000
142000,628162560000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step142000
141000,623738880000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step141000
140000,619315200000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step140000
139000,614891520000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step139000
138000,610467840000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step138000
137000,606044160000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step137000
136000,601620480000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step136000
135000,597196800000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step135000
134000,592773120000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step134000
133000,588349440000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step133000
132000,583925760000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step132000
131000,579502080000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step131000
130000,575078400000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step130000
129000,570654720000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step129000
128000,566231040000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step128000
127000,561807360000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step127000
126000,557383680000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step126000
125000,552960000000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step125000
124000,548536320000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step124000
123000,544112640000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step123000
122000,539688960000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step122000
121000,535265280000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step121000
120000,530841600000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step120000
119000,526417920000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step119000
118000,521994240000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step118000
117000,517570560000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step117000
116000,513146880000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step116000
115000,508723200000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step115000
114000,504299520000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step114000
113000,499875840000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step113000
112000,495452160000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step112000
111000,491028480000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step111000
110000,486604800000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step110000
109000,482181120000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step109000
108000,477757440000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step108000
107000,473333760000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step107000
106000,468910080000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step106000
105000,464486400000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step105000
104000,460062720000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step104000
103000,455639040000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step103000
102000,451215360000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step102000
101000,446791680000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step101000
100000,442368000000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step100000
99000,437944320000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step99000
98000,433520640000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step98000
97000,429096960000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step97000
96000,424673280000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step96000
95000,420249600000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step95000
94000,415825920000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step94000
93000,411402240000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step93000
92000,406978560000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step92000
91000,402554880000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step91000
90000,398131200000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step90000
89000,393707520000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step89000
88000,389283840000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step88000
87000,384860160000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step87000
86000,380436480000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step86000
85000,376012800000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step85000
84000,371589120000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step84000
83000,367165440000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step83000
82000,362741760000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step82000
81000,358318080000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step81000
80000,353894400000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step80000
79000,349470720000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step79000
78000,345047040000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step78000
77000,340623360000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step77000
76000,336199680000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step76000
75000,331776000000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step75000
74000,327352320000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step74000
73000,322928640000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step73000
72000,318504960000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step72000
71000,314081280000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step71000
70000,309657600000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step70000
69000,305233920000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step69000
68000,300810240000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step68000
67000,296386560000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step67000
66000,291962880000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step66000
65000,287539200000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step65000
64000,283115520000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step64000
63000,278691840000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step63000
62000,274268160000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step62000
61000,269844480000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step61000
60000,265420800000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step60000
59000,260997120000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step59000
58000,256573440000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step58000
57000,252149760000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step57000
56000,247726080000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step56000
55000,243302400000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step55000
54000,238878720000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step54000
53000,234455040000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step53000
52000,230031360000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step52000
51000,225607680000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step51000
50000,221184000000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step50000
49000,216760320000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step49000
48000,212336640000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step48000
47000,207912960000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step47000
46000,203489280000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step46000
45000,199065600000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step45000
44000,194641920000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step44000
43000,190218240000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step43000
42000,185794560000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step42000
41000,181370880000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step41000
40000,176947200000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step40000
39000,172523520000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step39000
38000,168099840000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step38000
37000,163676160000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step37000
36000,159252480000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step36000
35000,154828800000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step35000
34000,150405120000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step34000
33000,145981440000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step33000
32000,141557760000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step32000
31000,137134080000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step31000
30000,132710400000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step30000
29000,128286720000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step29000
28000,123863040000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step28000
27000,119439360000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step27000
26000,115015680000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step26000
25000,110592000000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step25000
24000,106168320000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step24000
23000,101744640000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step23000
22000,97320960000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step22000
21000,92897280000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step21000
20000,88473600000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step20000
19000,84049920000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step19000
18000,79626240000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step18000
17000,75202560000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step17000
16000,70778880000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step16000
15000,66355200000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step15000
14000,61931520000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step14000
13000,57507840000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step13000
12000,53084160000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step12000
11000,48660480000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step11000
10000,44236800000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step10000
9000,39813120000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step9000
8000,35389440000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step8000
7000,30965760000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step7000
6000,26542080000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step6000
5000,22118400000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step5000
4000,17694720000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step4000
3000,13271040000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step3000
2000,8847360000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step2000
1000,4423680000,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step1000
0,0,s3://ai2-llm/checkpoints/7b/v1_5-mix-mitch-ish/step0
